124.243.136.184 - - [11/May/2024:00:04:36 -0500] "GET /hindi/Anhonee HTTP/2.0" 200 3299 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
124.243.136.184 - - [11/May/2024:00:04:36 -0500] "GET /hindi/Anhonee HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:04:43 -0500] "GET /blog/making-a-tamil-transliterator/feed/ HTTP/1.1" 200 1094 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:04:49 -0500] "GET /blog/umashankar-dikshit/feed/ HTTP/1.1" 200 741 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:04:52 -0500] "GET /blog/calvin-and-hobbes-dad-explains-science/feed/ HTTP/1.1" 200 1942 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
188.165.251.162 - - [11/May/2024:00:04:54 -0500] "GET /blog/eating-more-for-less/?id=262347010 HTTP/1.1" 200 128377 "-" "-" www.s-anand.net 192.254.190.216
188.165.251.162 - - [11/May/2024:00:05:19 -0500] "GET /blog/handling-missing-pages/feed/ HTTP/1.1" 200 876 "-" "-" www.s-anand.net 192.254.190.216
188.165.251.162 - - [11/May/2024:00:05:45 -0500] "GET /blog/hindi-songs-online/feed/ HTTP/1.1" 200 4932 "-" "-" www.s-anand.net 192.254.190.216
17.241.75.164 - - [11/May/2024:00:05:50 -0500] "GET /carnatic/Annamacharya_Nitya_Sankerthana_Vol_4~Ithrulaku HTTP/1.1" 200 2719 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" www.s-anand.net 192.254.190.216
188.165.251.162 - - [11/May/2024:00:06:10 -0500] "GET /blog/krugle/ HTTP/1.1" 200 111072 "-" "-" www.s-anand.net 192.254.190.216
188.165.251.162 - - [11/May/2024:00:06:35 -0500] "GET /2649?id=262319996 HTTP/1.1" 301 260 "-" "-" www.s-anand.net 192.254.190.216
188.165.251.162 - - [11/May/2024:00:06:35 -0500] "GET /blog/?p=2649&id=262319996 HTTP/1.1" 301 - "-" "-" www.s-anand.net 192.254.190.216
54.171.86.47 - - [11/May/2024:00:07:27 -0500] "GET /blog/feed/ HTTP/1.1" 200 7886 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:92.0) Gecko/20100101 Firefox/92.0" www.s-anand.net 192.254.190.216
17.241.219.40 - - [11/May/2024:00:08:09 -0500] "GET /carnatic/Kalyana_Mangala_Naada_Vol_-_1~Exchange_Of_Garlands HTTP/1.1" 200 2842 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" www.s-anand.net 192.254.190.216
17.241.227.249 - - [11/May/2024:00:08:22 -0500] "GET /carnatic/Swara_Dhwani~Thillana HTTP/1.1" 200 2715 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" www.s-anand.net 192.254.190.216
174.176.234.28 - - [11/May/2024:00:08:41 -0500] "GET /robots.txt HTTP/1.1" 200 195 "-" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.9801.1916 Mobile Safari/537.36" s-anand.net 192.254.190.216
17.241.219.249 - - [11/May/2024:00:10:39 -0500] "GET /hindi/Mehdi_Hassan_Ghazals_Vol_01~Phool_Hi_Phool_Khil HTTP/1.1" 200 2711 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:12:38 -0500] "GET /blog/creating-variwide-charts-in-excel/feed/ HTTP/1.1" 200 991 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
40.77.167.70 - - [11/May/2024:00:14:03 -0500] "GET /malayalam/Muth%20(Album) HTTP/1.1" 403 450 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" www.s-anand.net 192.254.190.216
101.44.160.236 - - [11/May/2024:00:14:29 -0500] "GET /cgi-sys/403.html HTTP/2.0" 200 450 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
101.44.160.236 - - [11/May/2024:00:14:29 -0500] "GET /hindi/Rani%20Rupmati HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
17.241.219.67 - - [11/May/2024:00:14:58 -0500] "GET /hindi/Ankhiyon_Ke_Jharokhon_Se~Ankhiyon_Ke_Jharokhon_Se_(Part_1) HTTP/1.1" 200 2701 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:15:19 -0500] "GET /blog/split-text/feed/ HTTP/1.1" 200 1152 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
101.44.251.87 - - [11/May/2024:00:15:23 -0500] "GET /hindi/Shehzaade HTTP/2.0" 200 3097 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
101.44.251.87 - - [11/May/2024:00:15:23 -0500] "GET /hindi/Shehzaade HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
190.92.215.222 - - [11/May/2024:00:15:45 -0500] "GET /cgi-sys/403.html HTTP/2.0" 200 450 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36" www.s-anand.net 192.254.190.216
190.92.215.222 - - [11/May/2024:00:15:45 -0500] "GET /hindi/NAUSHAD%20VOL%203 HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36" www.s-anand.net 192.254.190.216
114.119.172.74 - - [11/May/2024:00:16:55 -0500] "GET /hindi/Gaban HTTP/2.0" 200 4200 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36" www.s-anand.net 192.254.190.216
114.119.172.74 - - [11/May/2024:00:16:55 -0500] "GET /hindi/Gaban HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36" www.s-anand.net 192.254.190.216
66.249.65.166 - - [11/May/2024:00:17:07 -0500] "GET /hindi/King%20Uncle HTTP/1.1" 403 450 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.6367.155 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" www.s-anand.net 192.254.190.216
124.243.145.23 - - [11/May/2024:00:18:57 -0500] "GET /cgi-sys/403.html HTTP/2.0" 200 450 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
124.243.145.23 - - [11/May/2024:00:18:57 -0500] "GET /hindi/HUM%20AAPKE%20HAIN%20KOUN HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
67.205.182.106 - - [11/May/2024:00:19:58 -0500] "GET /blog/feed/ HTTP/1.1" 200 7886 "-" "davefeedread v0.5.25" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:20:02 -0500] "GET /blog/tamil-song-lyrics-quiz-1980s-dappanguthus/feed/ HTTP/1.1" 200 938 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
40.77.167.13 - - [11/May/2024:00:20:27 -0500] "GET /blog/we-can-make-better-decisions-sub-consciously/ HTTP/1.1" 200 19527 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" www.s-anand.net 192.254.190.216
85.208.96.200 - - [11/May/2024:00:20:28 -0500] "GET /How_to_calculate_principal_repayment.html HTTP/1.1" 406 226 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" www.s-anand.net 192.254.190.216
17.241.227.82 - - [11/May/2024:00:21:18 -0500] "GET /telugu/Santosham~Devude_Digi HTTP/1.1" 200 2756 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:21:39 -0500] "GET /blog/how-i-buy-gadgets/feed/ HTTP/1.1" 200 1263 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
52.167.144.145 - - [11/May/2024:00:21:49 -0500] "GET /tamil/Bheemaa HTTP/1.1" 200 3296 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" www.s-anand.net 192.254.190.216
119.13.100.91 - - [11/May/2024:00:21:59 -0500] "GET /hindi/ARDHANGINI HTTP/2.0" 200 3082 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
119.13.100.91 - - [11/May/2024:00:21:59 -0500] "GET /hindi/ARDHANGINI HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
192.254.190.216 - - [11/May/2024:00:24:24 -0500] "POST /blog/wp-cron.php?doing_wp_cron=1715405064.1982390880584716796875 HTTP/1.1" 200 - "-" "WordPress/6.5.3; https://www.s-anand.net/blog" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:24:24 -0500] "GET /blog/movie-jigsaw-quiz-3-tamil/feed/ HTTP/1.1" 200 945 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
54.173.139.79 - - [11/May/2024:00:25:18 -0500] "GET /blog/motion-charts-in-excel/ HTTP/1.1" 200 33448 "-" "Mozilla/5.0 (compatible; startmebot/1.0; +https://start.me/bot)" www.s-anand.net 192.254.190.216
124.243.150.61 - - [11/May/2024:00:25:20 -0500] "GET /hindi/Shiva HTTP/2.0" 200 4847 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36 Edg/101.0.1210.47" www.s-anand.net 192.254.190.216
124.243.150.61 - - [11/May/2024:00:25:20 -0500] "GET /hindi/Shiva HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.64 Safari/537.36 Edg/101.0.1210.47" www.s-anand.net 192.254.190.216
44.197.132.140 - - [11/May/2024:00:25:26 -0500] "GET /blog/feed/ HTTP/1.1" 406 226 "-" "python-requests/2.25.1" www.s-anand.net 192.254.190.216
44.197.132.140 - - [11/May/2024:00:25:26 -0500] "GET /blog/feed/ HTTP/1.1" 200 28497 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36" www.s-anand.net 192.254.190.216
159.138.122.45 - - [11/May/2024:00:26:30 -0500] "GET /hindi/Amrapali HTTP/2.0" 200 3352 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
159.138.122.45 - - [11/May/2024:00:26:30 -0500] "GET /hindi/Amrapali HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:26:42 -0500] "GET /blog/movie-jigsaw-quiz-2/feed/ HTTP/1.1" 200 990 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
185.191.171.2 - - [11/May/2024:00:27:04 -0500] "GET /tamil/Sorgam~Oru_Mutharathil_Moopathu HTTP/1.1" 406 226 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" www.s-anand.net 192.254.190.216
128.14.211.194 - - [11/May/2024:00:27:15 -0500] "GET / HTTP/1.1" 301 20 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36" s-anand.net 192.254.190.216
128.14.211.194 - - [11/May/2024:00:27:16 -0500] "GET /favicon.ico HTTP/1.1" 200 1406 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.117 Safari/537.36" s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:27:16 -0500] "GET /blog/how-to-calculate-principal-repayment/feed/ HTTP/1.1" 200 1233 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
17.241.75.32 - - [11/May/2024:00:28:50 -0500] "GET /hindi/Hum_Pyar_Tumhi_Se_Kar_Bathe~Raat_Ke_Baj_Gaye_Do HTTP/1.1" 200 2825 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" www.s-anand.net 192.254.190.216
52.167.144.229 - - [11/May/2024:00:28:58 -0500] "GET /carnatic/Om%20Om%20Sairam HTTP/1.1" 403 450 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" www.s-anand.net 192.254.190.216
52.167.144.145 - - [11/May/2024:00:30:36 -0500] "GET /hindi/Khamoshi HTTP/1.1" 200 4143 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" www.s-anand.net 192.254.190.216
85.208.96.205 - - [11/May/2024:00:30:38 -0500] "GET /blog/psychological-framing-in-behavioral-economics/ HTTP/1.1" 406 226 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:30:45 -0500] "GET /blog/telemarketer-in-a-murder-investigation/feed/ HTTP/1.1" 200 1487 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
94.74.94.172 - - [11/May/2024:00:31:18 -0500] "GET /cgi-sys/403.html HTTP/2.0" 200 450 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
94.74.94.172 - - [11/May/2024:00:31:18 -0500] "GET /hindi/Dil%20Vil%20Pyar%20Vyar HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:31:21 -0500] "GET /blog/bollywood-actress-jigsaw-quiz/feed/ HTTP/1.1" 200 1072 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:33:03 -0500] "GET /blog/what-will-google-release/feed/ HTTP/1.1" 200 639 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:33:26 -0500] "GET /blog/classical-ilayaraja-8/feed/ HTTP/1.1" 200 1430 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
17.241.227.209 - - [11/May/2024:00:33:47 -0500] "GET /carnatic/Hari_Narayana~Intha_Henanu HTTP/1.1" 200 2732 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:34:53 -0500] "GET /blog/mp3-bitrates-and-sound-quality/feed/ HTTP/1.1" 200 1997 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
119.13.107.86 - - [11/May/2024:00:36:02 -0500] "GET /hindi/ZANJEER HTTP/2.0" 200 3591 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
119.13.107.86 - - [11/May/2024:00:36:02 -0500] "GET /hindi/ZANJEER HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
49.0.205.79 - - [11/May/2024:00:36:53 -0500] "GET /hindi/LEKIN HTTP/2.0" 200 3545 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
49.0.205.79 - - [11/May/2024:00:36:53 -0500] "GET /hindi/LEKIN HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:36:56 -0500] "GET /blog/windows-xp-virtual-machine/feed/ HTTP/1.1" 200 895 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
17.241.75.4 - - [11/May/2024:00:37:57 -0500] "GET /tamil/AHAGHI~Track_01 HTTP/1.1" 200 2701 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)" www.s-anand.net 192.254.190.216
190.92.218.81 - - [11/May/2024:00:38:25 -0500] "GET /hindi/SAFAR HTTP/2.0" 200 4258 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36" www.s-anand.net 192.254.190.216
190.92.218.81 - - [11/May/2024:00:38:25 -0500] "GET /hindi/SAFAR HTTP/1.1" 101 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36" www.s-anand.net 192.254.190.216
37.59.21.100 - - [11/May/2024:00:38:40 -0500] "GET /blog/tamil-songs-by-am-raja/feed/ HTTP/1.1" 200 1160 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.66 Safari/537.36" www.s-anand.net 192.254.190.216
